222.1937400	300.4056100	88.5668800
222.3998100	305.1863400	87.1827800
222.4895900	300.9863700	90.6814400
223.3474200	315.2727600	89.1047800
223.5065200	307.6505900	91.6068400
223.7221100	311.9145300	84.1647000
223.8685300	295.2533900	92.2950600
224.0091200	315.4887400	90.1987400
224.0238700	320.3521000	85.4642000
224.0914300	311.5721200	83.5193200
224.1771100	288.5431500	89.2853800
224.3400800	294.8943900	85.5393200
224.3777500	291.3334400	86.9646400
224.4918300	322.9577100	87.8925600
224.5179000	286.4742400	90.6562800
224.9397600	298.6355000	83.5662600
225.0870800	317.8269000	82.2643400
225.6173700	287.0689700	93.5982000
225.9315200	323.5700200	81.6485400
226.0231000	311.2591300	93.3800400
226.1339700	324.5301700	81.6885800
226.1875000	290.5927800	84.6295600
226.3362900	311.0260000	80.5210600
226.3866200	295.8691500	82.5887200
226.4225000	309.6787500	93.9172000
226.5266300	319.1375700	79.9228800
227.2699100	303.4963600	95.0360200
227.3275000	313.9929400	78.5640400
227.4176600	330.0204200	83.1418600
228.0648100	312.5496300	77.4220600
228.1625500	330.3825400	80.6588600
228.1891100	292.5523400	95.9084600
228.2505200	292.4508000	81.7699000
228.3635500	326.3235300	77.7201200
228.4842300	278.2061400	87.1118000
228.7708600	317.9081700	76.1332200
229.2479500	329.5498100	91.1684400
229.2529000	319.6469800	94.1564400
229.2620500	294.5420400	79.7249000
229.5076800	277.7867100	96.6591200
229.7548600	315.9407200	74.1432200
229.7569000	336.4743400	83.3958800
230.0668600	321.1726700	94.3425000
230.1285600	336.4339600	81.5423400
230.2256900	289.5667800	80.6673000
230.2847600	289.5294300	97.1120600
230.4955000	335.8290600	79.1348000
230.5394300	292.4346700	79.0570000
230.7776400	315.9192800	72.2036000
230.9215200	269.2486400	95.4513000
230.9673200	331.3239000	92.1674600
231.1240600	310.5090400	71.5421600
231.2165800	281.4982700	98.1007800
231.3365000	336.9857500	89.9061000
231.4067000	326.6023100	72.5895200
231.5339600	317.1674900	71.1013600
231.5578500	297.6997800	96.7978800
231.7519100	337.5362100	77.3123000
231.7824500	308.8856300	70.1518400
231.9706000	335.6257600	91.3425600
232.2612900	285.4594400	79.7493000
232.2899400	300.5240600	71.5668000
232.4396400	342.1068800	83.0200000
232.4533800	337.0236000	74.8646600
232.5189100	276.7006200	98.8784800
232.7982700	334.3016000	72.8505600
233.1325500	265.4350700	89.5561600
233.2123600	328.9175800	94.3731400
233.2176600	290.5244300	98.2017000
233.3721000	265.6912400	98.9304600
233.4879100	260.3648100	92.9648400
