1	3	5
1564	1506	1619
1506	1527	1619
1506	1486	1527
1486	1561	1527
1561	1629	1527
1561	1616	1629
1616	1632	1629
1616	1561	1632
1561	1562	1632
1562	1651	1632
1651	1758	1632
1651	1716	1758
1716	1780	1758
1780	1833	1758
1780	1962	1833
1962	1975	1833
1962	2004	1975
2004	2008	1975
1962	1971	2004
1971	2105	2004
2105	2143	2004
1971	2074	2105
1971	1992	2074
1992	1999	2074
1716	1732	1780
1716	1715	1732
1715	1750	1732
1715	1582	1750
1715	1650	1582
1650	1606	1582
1606	1574	1582
1574	1496	1582
1574	1462	1496
1462	1369	1496
1369	1410	1496
1410	1425	1496
1425	1546	1496
1425	1416	1546
1416	1503	1546
1503	1545	1546
1503	1470	1545
1470	1480	1545
1480	1664	1545
1480	1523	1664
1523	1675	1664
1675	1836	1664
1523	1566	1675
1523	1487	1566
1523	1480	1487
1480	1347	1487
1503	1416	1470
1425	1410	1416
1410	1304	1416
1410	1369	1304
1369	1290	1304
1290	1169	1304
1169	1144	1304
1144	1211	1304
1211	1300	1304
1144	1102	1211
1102	1167	1211
1144	1077	1102
1144	1169	1077
1169	1022	1077
1169	1042	1022
1042	938	1022
938	923	1022
938	860	923
938	838	860
838	794	860
1169	1254	1042
1254	1075	1042
1254	1209	1075
1209	1070	1075
1070	941	1075
1070	1090	941
1090	1038	941
1038	902	941
902	832	941
832	864	941
832	772	864
772	783	864
772	622	783
622	640	783
622	477	640
772	661	622
772	750	661
750	679	661
679	589	661
589	573	661
589	511	573
589	679	511
679	487	511
679	633	487
633	503	487
679	709	633
679	750	709
750	849	709
849	815	709
849	958	815
849	929	958
929	1038	958
1038	1129	958
1038	1134	1129
1038	1140	1134
1140	1193	1134
1193	1302	1134
1193	1316	1302
1316	1396	1302
1396	1351	1302
1316	1506	1396
1506	1564	1396
1316	1458	1506
1458	1486	1506
1458	1561	1486
1458	1562	1561
1316	1360	1458
1193	1259	1316
1193	1108	1259
1108	1209	1259
1209	1250	1259
1209	1254	1250
1254	1340	1250
1254	1284	1340
1284	1290	1340
1290	1369	1340
1369	1462	1340
1284	1169	1290
1284	1254	1169
1108	1090	1209
1090	1070	1209
1108	1038	1090
1108	1140	1038
1108	1193	1140
929	902	1038
929	849	902
849	832	902
849	750	832
750	772	832
1574	1568	1462
1568	1476	1462
1568	1565	1476
1565	1562	1476
1565	1651	1562
1565	1606	1651
1606	1650	1651
1650	1716	1651
1650	1715	1716
1565	1568	1606
1568	1574	1606
1722	1689	1564
1689	1578	1564
1581	1495	1578
1581	1531	1495
1531	1504	1495
1504	1429	1495
1429	1405	1495
1429	1334	1405
380	334	449
334	444	449
380	290	334
290	234	334
234	320	334
234	246	320
246	263	320
263	342	320
263	238	342
238	269	342
269	297	342
297	313	342
313	383	342
383	419	342
383	409	419
409	438	419
383	331	409
331	416	409
331	424	416
331	390	424
390	453	424
390	429	453
390	377	429
377	378	429
378	423	429
423	450	429
450	498	429
450	472	498
423	411	450
423	378	411
378	302	411
302	316	411
316	367	411
367	407	411
367	405	407
405	489	407
489	472	407
367	322	405
322	404	405
322	408	404
367	317	322
317	259	322
259	231	322
259	216	231
216	213	231
216	174	213
174	196	213
196	281	213
196	193	281
193	226	281
226	277	281
277	306	281
306	333	281
306	387	333
387	412	333
412	398	333
277	299	306
277	319	299
277	206	319
206	211	319
211	283	319
283	348	319
283	300	348
300	382	348
382	439	348
439	415	348
439	478	415
439	521	478
521	539	478
539	557	478
521	599	539
521	571	599
521	492	571
492	561	571
492	501	561
501	564	561
439	382	521
300	401	382
300	286	401
286	363	401
363	448	401
448	482	401
448	523	482
523	538	482
523	533	538
523	508	533
508	542	533
508	545	542
545	607	542
545	549	607
549	652	607
652	631	607
652	724	631
724	711	631
652	727	724
652	671	727
671	747	727
747	799	727
799	871	727
799	876	871
876	925	871
876	976	925
976	1026	925
1026	1005	925
1005	947	925
799	835	876
799	802	835
802	781	835
802	760	781
760	730	781
730	725	781
725	821	781
725	720	821
720	780	821
720	762	780
762	837	780
837	890	780
837	920	890
920	974	890
920	937	974
937	1080	974
1080	1086	974
1080	1131	1086
1131	1214	1086
1080	1208	1131
1080	1101	1208
1080	1048	1101
1048	1096	1101
1048	1031	1096
1031	1049	1096
1049	1135	1096
1135	1186	1096
1186	1197	1096
1197	1194	1096
1197	1281	1194
1197	1186	1281
1186	1306	1281
1306	1343	1281
1306	1393	1343
1393	1400	1343
1393	1444	1400
1393	1398	1444
1398	1428	1444
1428	1494	1444
1428	1528	1494
1528	1555	1494
1555	1532	1494
1555	1594	1532
1594	1648	1532
1594	1643	1648
1643	1709	1648
1643	1673	1709
1673	1704	1709
1643	1658	1673
1643	1594	1658
1594	1555	1658
1555	1528	1658
1528	1614	1658
1614	1739	1658
1739	1792	1658
1739	1788	1792
1614	1685	1739
1614	1569	1685
1569	1580	1685
1580	1710	1685
1580	1634	1710
1634	1735	1710
1634	1782	1735
1782	1841	1735
1782	1816	1841
1634	1596	1782
1596	1703	1782
1596	1556	1703
1556	1526	1703
1526	1558	1703
1526	1441	1558
1441	1557	1558
1526	1468	1441
1468	1320	1441
1320	1348	1441
1348	1385	1441
1348	1321	1385
1321	1280	1385
1321	1190	1280
1190	1200	1280
1200	1201	1280
1201	1232	1280
1200	1043	1201
1043	1061	1201
1061	1126	1201
1061	1099	1126
1099	1170	1126
1170	1188	1126
1170	1303	1188
1061	1012	1099
1012	1065	1099
1012	953	1065
953	1056	1065
1056	1150	1065
1056	1132	1150
1132	1256	1150
1256	1225	1150
1132	1168	1256
1012	910	953
910	908	953
910	886	908
886	841	908
886	891	841
891	819	841
819	769	841
769	759	841
759	729	841
759	733	729
759	746	733
746	642	733
746	718	642
718	627	642
627	581	642
581	577	642
577	586	642
586	618	642
586	572	618
572	644	618
644	647	618
647	689	618
647	685	689
685	741	689
741	768	689
685	740	741
685	751	740
685	636	751
685	644	636
644	572	636
572	565	636
565	553	636
565	488	553
488	495	553
488	468	495
468	393	495
468	432	393
432	376	393
376	330	393
330	353	393
353	341	393
341	366	393
341	280	366
280	244	366
280	215	244
215	181	244
181	289	244
181	184	289
184	264	289
264	311	289
311	346	289
346	436	289
436	496	289
436	502	496
436	527	502
527	611	502
527	608	611
608	758	611
608	691	758
691	807	758
807	845	758
608	623	691
623	662	691
623	554	662
623	461	554
461	414	554
414	544	554
414	403	544
403	490	544
403	413	490
413	529	490
413	485	529
485	532	529
532	626	529
626	601	529
626	673	601
673	734	601
734	722	601
722	666	601
666	629	601
666	658	629
666	749	658
666	716	749
716	810	749
716	805	810
805	824	810
824	865	810
824	897	865
897	927	865
927	955	865
897	936	927
936	935	927
935	940	927
940	967	927
940	983	967
983	1039	967
1039	1025	967
1025	1078	967
1025	1083	1078
1083	1176	1078
1083	1241	1176
1241	1354	1176
983	1081	1039
1081	1159	1039
1081	1187	1159
1081	1125	1187
1125	1164	1187
1164	1196	1187
1164	1204	1196
1081	1004	1125
1081	983	1004
983	936	1004
936	897	1004
983	935	936
983	940	935
824	844	897
824	805	844
805	734	844
734	787	844
734	712	787
712	719	787
719	796	787
719	770	796
770	797	796
770	765	797
719	646	770
646	628	770
646	588	628
588	558	628
558	587	628
558	505	587
558	507	505
507	418	505
418	327	505
327	428	505
418	324	327
418	372	324
372	242	324
507	460	418
507	532	460
532	485	460
507	526	532
526	588	532
588	635	532
635	626	532
635	673	626
635	646	673
646	719	673
719	712	673
712	734	673
635	588	646
526	558	588
526	507	558
805	722	734
805	716	722
716	666	722
413	340	485
340	344	485
340	323	344
323	279	344
279	284	344
279	266	284
266	194	284
266	210	194
210	217	194
210	230	217
230	229	217
230	262	229
262	170	229
170	99	229
99	113	229
99	93	113
93	92	113
92	122	113
92	41	122
41	73	122
41	37	73
37	53	73
53	95	73
95	129	73
53	117	95
53	55	117
53	25	55
25	33	55
33	98	55
33	40	98
40	108	98
40	78	108
78	161	108
161	209	108
40	45	78
45	54	78
54	79	78
79	106	78
79	88	106
79	51	88
51	59	88
59	83	88
51	22	59
22	11	59
51	54	22
54	34	22
34	21	22
34	29	21
29	25	21
25	19	21
19	31	21
19	42	31
42	44	31
44	28	31
44	62	28
62	65	28
65	57	28
65	64	57
64	70	57
70	18	57
64	101	70
101	121	70
121	133	70
133	142	70
142	74	70
74	49	70
49	8	70
74	66	49
74	86	66
86	85	66
85	81	66
81	32	66
81	46	32
46	35	32
46	48	35
46	90	48
90	38	48
90	80	38
90	114	80
114	103	80
114	134	103
134	139	103
134	166	139
166	144	139
144	125	139
144	218	125
218	185	125
218	214	185
214	243	185
243	263	185
263	246	185
246	234	185
243	238	263
243	214	238
214	269	238
214	276	269
276	291	269
291	331	269
331	297	269
331	313	297
331	383	313
291	345	331
345	390	331
345	377	390
345	326	377
326	378	377
326	302	378
326	265	302
265	260	302
260	259	302
259	316	302
259	317	316
317	367	316
265	235	260
235	175	260
235	218	175
218	166	175
166	134	175
134	164	175
164	174	175
174	216	175
164	196	174
164	182	196
182	193	196
182	226	193
182	206	226
206	277	226
182	172	206
172	177	206
177	211	206
177	201	211
201	208	211
208	283	211
208	239	283
239	258	283
258	300	283
258	286	300
258	267	286
267	288	286
288	305	286
305	335	286
335	363	286
335	343	363
343	359	363
359	448	363
343	337	359
337	388	359
388	434	359
388	397	434
397	463	434
463	470	434
463	515	470
515	508	470
508	523	470
523	448	470
515	545	508
515	549	545
515	517	549
517	537	549
537	652	549
537	654	652
654	671	652
654	747	671
654	660	747
660	760	747
760	802	747
802	799	747
660	730	760
660	649	730
649	696	730
696	725	730
696	686	725
686	720	725
686	680	720
680	762	720
686	602	680
602	582	680
582	595	680
595	606	680
606	651	680
606	643	651
643	690	651
643	664	690
664	639	690
639	745	690
639	697	745
697	779	745
779	842	745
842	822	745
842	880	822
880	858	822
858	837	822
837	762	822
858	920	837
858	880	920
880	937	920
880	957	937
957	1048	937
1048	1080	937
957	1031	1048
957	989	1031
989	1049	1031
989	1006	1049
1006	1033	1049
1033	1068	1049
1068	1135	1049
1033	991	1068
991	1036	1068
1036	1069	1068
1036	1045	1069
1045	981	1069
1045	972	981
972	915	981
915	904	981
904	948	981
948	988	981
948	1029	988
1029	1095	988
1029	1203	1095
1029	1041	1203
1041	1161	1203
1161	1190	1203
1161	1200	1190
1161	1043	1200
1161	1041	1043
1041	1016	1043
1016	962	1043
962	1061	1043
962	1012	1061
962	910	1012
962	900	910
900	891	910
891	886	910
900	819	891
900	839	819
839	746	819
746	769	819
746	759	769
839	757	746
757	718	746
757	694	718
694	634	718
634	637	718
637	627	718
637	566	627
566	581	627
566	531	581
531	577	581
531	510	577
510	572	577
572	586	577
510	565	572
510	520	565
520	488	565
520	469	488
469	468	488
469	432	468
469	466	432
466	406	432
406	365	432
365	376	432
365	330	376
365	261	330
261	250	330
261	223	250
223	225	250
223	198	225
198	207	225
198	170	207
198	138	170
138	104	170
104	99	170
104	96	99
96	93	99
96	87	93
87	92	93
87	71	92
71	47	92
47	41	92
47	39	41
39	56	41
56	37	41
56	58	37
58	60	37
60	23	37
23	53	37
23	36	53
36	16	53
16	25	53
16	19	25
16	23	19
23	42	19
23	60	42
60	72	42
72	44	42
72	67	44
67	62	44
67	91	62
91	97	62
97	65	62
97	111	65
111	118	65
118	64	65
118	101	64
118	121	101
118	141	121
141	133	121
141	148	133
148	142	133
148	199	142
199	159	142
199	178	159
199	268	178
268	253	178
253	179	178
179	115	178
179	131	115
131	110	115
110	102	115
102	85	115
102	81	85
102	110	81
253	274	179
274	273	179
274	337	273
337	293	273
293	285	273
285	222	273
285	267	222
267	245	222
245	208	222
245	239	208
245	258	239
245	267	258
285	275	267
275	288	267
275	293	288
293	305	288
293	343	305
343	335	305
293	337	343
275	285	293
274	312	337
312	350	337
350	388	337
350	397	388
350	369	397
369	392	397
392	443	397
443	463	397
443	509	463
509	517	463
517	515	463
509	537	517
509	525	537
525	598	537
598	615	537
615	654	537
615	660	654
615	649	660
615	598	649
598	591	649
591	602	649
602	686	649
686	696	649
591	560	602
560	536	602
536	582	602
536	516	582
516	506	582
506	595	582
506	606	595
506	547	606
547	643	606
547	552	643
552	597	643
597	664	643
597	639	664
597	559	639
559	616	639
616	697	639
616	682	697
682	717	697
717	779	697
717	833	779
833	855	779
855	903	779
903	863	779
863	842	779
863	880	842
863	957	880
863	903	957
903	989	957
903	1006	989
903	945	1006
945	991	1006
991	1033	1006
945	1036	991
945	972	1036
972	1045	1036
945	885	972
885	915	972
885	803	915
803	774	915
774	904	915
774	771	904
771	875	904
875	934	904
934	948	904
934	1029	948
934	896	1029
896	1016	1029
1016	1041	1029
896	928	1016
928	962	1016
928	900	962
928	839	900
928	896	839
896	854	839
854	757	839
854	761	757
761	694	757
761	771	694
771	774	694
774	742	694
742	700	694
700	620	694
620	634	694
620	568	634
568	555	634
555	637	634
555	551	637
551	566	637
551	531	566
551	512	531
512	475	531
512	476	475
476	440	475
440	421	475
421	402	475
421	356	402
356	365	402
365	406	402
406	466	402
466	510	402
466	520	510
466	469	520
356	261	365
356	360	261
360	336	261
336	223	261
336	308	223
308	270	223
270	190	223
190	198	223
190	138	198
190	140	138
140	105	138
105	104	138
105	96	104
105	87	96
105	112	87
112	107	87
107	56	87
56	71	87
56	47	71
56	39	47
107	72	56
72	58	56
72	60	58
107	67	72
107	119	67
119	91	67
119	127	91
127	97	91
127	111	97
127	204	111
204	203	111
203	141	111
141	118	111
203	205	141
205	148	141
205	233	148
233	199	148
233	255	199
255	295	199
295	268	199
295	369	268
369	350	268
350	312	268
312	253	268
312	274	253
295	298	369
298	392	369
298	400	392
400	443	392
400	479	443
479	509	443
479	525	509
479	465	525
465	499	525
499	536	525
536	560	525
560	591	525
591	598	525
499	516	536
499	452	516
452	506	516
499	417	452
417	389	452
417	385	389
385	364	389
385	318	364
318	309	364
309	379	364
379	427	364
379	410	427
410	464	427
410	445	464
445	491	464
491	530	464
530	552	464
552	547	464
530	597	552
530	559	597
530	491	559
491	514	559
514	562	559
562	616	559
562	600	616
600	668	616
668	682	616
668	700	682
700	717	682
700	742	717
742	833	717
742	803	833
803	885	833
885	855	833
885	945	855
945	903	855
742	776	803
776	774	803
776	742	774
668	620	700
668	600	620
600	568	620
600	540	568
540	555	568
540	504	555
504	476	555
476	551	555
476	512	551
504	430	476
430	440	476
430	420	440
420	374	440
374	421	440
374	360	421
360	356	421
374	336	360
374	332	336
332	308	336
332	270	308
332	252	270
252	158	270
158	190	270
158	140	190
158	107	140
107	112	140
112	105	140
158	119	107
158	145	119
145	146	119
145	158	146
158	195	146
195	197	146
195	219	197
219	227	197
227	204	197
204	127	197
227	256	204
256	309	204
309	318	204
318	247	204
247	203	204
247	254	203
254	205	203
254	233	205
254	307	233
307	255	233
307	298	255
298	295	255
307	400	298
307	325	400
325	358	400
358	417	400
417	465	400
465	479	400
417	499	465
358	361	417
361	385	417
361	318	385
361	358	318
358	325	318
325	254	318
254	247	318
325	307	254
256	296	309
296	379	309
296	328	379
328	410	379
328	368	410
368	445	410
368	394	445
394	483	445
483	514	445
514	491	445
483	504	514
504	562	514
504	540	562
540	600	562
483	430	504
483	394	430
394	420	430
394	339	420
339	332	420
332	374	420
339	252	332
339	251	252
251	195	252
195	158	252
251	219	195
251	296	219
296	256	219
256	227	219
251	328	296
251	357	328
357	368	328
357	394	368
357	339	394
357	251	339
761	854	771
854	875	771
854	896	875
896	934	875
16	36	23
201	177	208
177	180	208
177	168	180
168	134	180
134	150	180
150	147	180
150	114	147
114	126	147
114	90	126
90	123	126
150	134	114
168	165	134
165	164	134
165	163	164
163	182	164
163	172	182
163	168	172
168	177	172
163	165	168
218	144	166
235	276	218
276	214	218
235	265	276
265	291	276
265	326	291
326	345	291
46	81	90
29	33	25
29	40	33
29	34	40
34	45	40
34	54	45
51	79	54
230	280	262
280	341	262
341	353	262
230	215	280
230	192	215
192	181	215
192	220	181
220	184	181
220	264	184
220	228	264
228	311	264
228	346	311
228	391	346
391	461	346
461	436	346
461	527	436
461	608	527
461	623	608
391	414	461
391	370	414
370	403	414
370	340	403
340	413	403
370	323	340
370	248	323
248	210	323
210	279	323
210	266	279
248	240	210
240	221	210
221	192	210
192	230	210
221	228	192
228	220	192
221	240	228
240	391	228
240	248	391
248	370	391
685	647	644
1348	1320	1321
1526	1530	1468
1530	1472	1468
1530	1556	1472
1556	1507	1472
1507	1461	1472
1507	1517	1461
1517	1580	1461
1517	1596	1580
1596	1634	1580
1517	1507	1596
1507	1556	1596
1530	1526	1556
1428	1421	1528
1428	1338	1421
1338	1366	1421
1366	1386	1421
1386	1491	1421
1386	1381	1491
1386	1294	1381
1386	1299	1294
1299	1199	1294
1199	1198	1294
1199	1120	1198
1120	1155	1198
1199	1154	1120
1199	1185	1154
1199	1299	1185
1299	1219	1185
1299	1338	1219
1338	1233	1219
1233	1135	1219
1233	1186	1135
1233	1306	1186
1233	1338	1306
1338	1398	1306
1398	1393	1306
1338	1428	1398
1299	1366	1338
1299	1362	1366
1362	1386	1366
1362	1299	1386
603	653	535
100	176	188
176	236	188
176	294	236
176	287	294
176	187	287
167	301	257
183	321	271
321	396	271
355	447	480
480	428	355
362	481	437
481	497	437
435	546	513
457	458	528
459	474	522
522	575	459
518	619	519
619	650	519
619	710	650
534	592	614
541	613	688
548	641	585
641	667	585
641	714	667
714	736	667
714	825	736
825	811	736
825	922	811
922	868	811
922	979	868
979	931	868
714	713	825
713	889	825
563	657	663
563	687	657
687	753	657
753	675	657
675	663	657
675	793	663
675	753	793
753	918	793
918	870	793
753	893	918
893	1063	918
893	850	1063
850	859	1063
859	1046	1063
1046	1130	1063
1130	1115	1063
1130	1171	1115
1046	1257	1130
1046	998	1257
998	1230	1257
1230	1247	1257
1247	1350	1257
1230	1202	1247
850	756	859
850	687	756
687	575	756
687	563	575
850	753	687
850	893	753
569	610	698
610	715	698
715	840	698
840	701	698
701	579	698
579	569	698
701	674	579
674	659	579
659	640	579
701	778	674
778	794	674
701	840	778
840	856	778
840	919	856
919	846	856
610	708	715
610	669	708
669	706	708
580	605	645
605	731	645
731	681	645
731	881	681
881	848	681
848	765	681
731	895	881
731	818	895
818	975	895
818	882	975
882	932	975
932	1141	975
882	887	932
818	782	882
818	731	782
605	609	731
590	594	684
624	704	676
704	739	676
704	693	739
630	784	665
665	592	630
670	789	721
789	806	721
789	851	806
748	804	951
804	1018	951
804	1060	1018
1060	1153	1018
1060	1085	1153
1060	914	1085
1060	804	914
804	892	914
755	823	785
766	883	911
775	853	877
877	834	775
790	827	808
816	907	906
907	1010	906
907	1030	1010
907	867	1030
867	1058	1030
867	870	1058
820	866	926
926	921	820
828	843	961
961	968	828
968	973	828
968	1021	973
1021	1028	973
1021	1097	1028
1097	1229	1028
1229	1168	1028
1097	1216	1229
829	956	830
956	969	830
956	1064	969
1064	1024	969
861	1027	1067
1027	1062	1067
1062	1202	1067
1062	1298	1202
1298	1379	1202
1298	1363	1379
1363	1456	1379
1363	1600	1456
1363	1359	1600
1363	1217	1359
1363	1298	1217
1298	1062	1217
1062	1116	1217
1062	946	1116
1062	862	946
862	869	946
1062	1027	862
873	878	1000
878	1032	1000
878	1001	1032
874	930	933
933	943	874
943	823	874
912	1076	996
917	954	994
944	1019	1051
1019	1123	1051
1123	1138	1051
1123	1325	1138
1325	1368	1138
1368	1139	1138
1325	1448	1368
1448	1455	1368
1448	1589	1455
1589	1563	1455
1589	1708	1563
1708	1604	1563
1708	1712	1604
1712	1690	1604
1712	1812	1690
1812	1767	1690
1812	1848	1767
1848	1760	1767
1848	1807	1760
1848	2006	1807
2006	1986	1807
2006	2109	1986
2109	2089	1986
2089	1931	1986
2089	1942	1931
2089	2153	1942
2153	1977	1942
1977	1853	1942
1977	1961	1853
2089	2109	2153
2006	2073	2109
2073	2278	2109
2073	2239	2278
2239	2295	2278
2295	2391	2278
2295	2349	2391
2295	2239	2349
2239	2339	2349
2073	2116	2239
2116	2080	2239
2116	1944	2080
1944	2015	2080
2015	2012	2080
1944	1905	2015
1944	1812	1905
1812	1712	1905
1712	1708	1905
1944	1848	1812
1944	2006	1848
1944	2116	2006
2116	2073	2006
1589	1653	1708
1589	1587	1653
1587	1809	1653
1589	1448	1587
1123	1312	1325
1123	1246	1312
1246	1423	1312
952	982	1014
982	1034	1014
1034	1093	1014
1093	1013	1014
1013	952	1014
1093	1143	1013
1034	1147	1093
1147	1311	1093
1034	1015	1147
1034	982	1015
963	999	1008
963	978	999
978	1103	999
1103	1008	999
1103	1089	1008
1089	1044	1008
1089	1055	1044
1089	1118	1055
1118	1002	1055
1089	1227	1118
1227	1222	1118
1227	1333	1222
1227	1317	1333
1317	1358	1333
1317	1357	1358
1317	1262	1357
1262	1328	1357
1328	1376	1357
1262	1178	1328
1178	1255	1328
1262	1227	1178
1227	1089	1178
1089	1103	1178
1262	1317	1227
992	1114	995
992	994	1114
1114	1047	995
1114	1172	1047
1172	1091	1047
1091	922	1047
997	1092	1142
1142	1235	997
1007	1094	1151
1007	943	1094
1023	1054	1133
1073	1106	1148
1100	1243	1245
1113	1180	1244
1180	1213	1244
1213	1285	1244
1213	1218	1285
1218	1253	1285
1253	1265	1285
1213	1180	1218
1124	1189	1291
1189	1414	1291
1189	1235	1414
1235	1394	1414
1136	1251	1236
1251	1292	1236
1292	1237	1236
1237	1192	1236
1149	1370	1163
1370	1239	1163
1239	1243	1163
1239	1390	1243
1239	1370	1390
1370	1605	1390
1605	1433	1390
1605	1584	1433
1584	1502	1433
1584	1621	1502
1584	1797	1621
1797	1781	1621
1781	1649	1621
1781	1828	1649
1781	1966	1828
1966	1872	1828
1872	1809	1828
1872	1857	1809
1857	1922	1809
1857	1872	1922
1872	2045	1922
2045	2024	1922
2024	2012	1922
1872	2033	2045
2033	2053	2045
2033	2180	2053
2033	1966	2180
2033	1872	1966
1797	1916	1781
1797	1806	1916
1806	1745	1916
1745	1783	1916
1806	1691	1745
1806	1797	1691
1797	1584	1691
1584	1605	1691
1605	1613	1691
1605	1401	1613
1401	1485	1613
1485	1638	1613
1485	1466	1638
1466	1539	1638
1485	1401	1466
1401	1289	1466
1289	1367	1466
1289	1326	1367
1401	1210	1289
1401	1370	1210
1370	1149	1210
1401	1605	1370
1158	1319	1263
1319	1434	1263
1162	1205	1248
1207	1372	1337
1372	1346	1337
1372	1447	1346
1372	1637	1447
1372	1459	1637
1220	1288	1286
1288	1392	1286
1231	1268	1279
1234	1310	1341
1272	1374	1305
1305	1277	1272
1275	1339	1331
1276	1318	1353
1318	1395	1353
1395	1424	1353
1424	1293	1353
1293	1276	1353
1395	1375	1424
1375	1577	1424
1577	1553	1424
1577	1624	1553
1624	1670	1553
1670	1659	1553
1659	1706	1553
1659	1832	1706
1659	1757	1832
1659	1670	1757
1375	1509	1577
1509	1570	1577
1395	1318	1375
1278	1283	1402
1342	1454	1377
1454	1463	1377
1454	1551	1463
1361	1412	1419
1364	1426	1615
1426	1567	1615
1567	1746	1615
1746	1724	1615
1724	1488	1615
1488	1464	1615
1464	1364	1615
1488	1420	1464
1724	1734	1488
1724	1793	1734
1793	1920	1734
1793	1987	1920
1793	1976	1987
1976	2059	1987
1976	2106	2059
1793	1746	1976
1793	1724	1746
1426	1481	1567
1481	1660	1567
1373	1431	1492
1431	1595	1492
1431	1463	1595
1378	1499	1518
1499	1554	1518
1378	1457	1499
1389	1399	1443
1399	1477	1443
1399	1445	1477
1399	1292	1445
1409	1501	1612
1409	1434	1501
1434	1514	1501
1413	1452	1508
