1	2	3
434	431	373
434	507	431
507	472	431
507	551	472
551	514	472
551	607	514
607	609	514
609	531	514
531	530	514
607	674	609
607	634	674
634	676	674
676	763	674
634	657	676
634	623	657
623	660	657
660	729	657
660	625	729
625	702	729
625	596	702
596	661	702
625	557	596
625	555	557
555	507	557
507	501	557
507	434	501
555	551	507
555	623	551
623	634	551
634	607	551
555	625	623
625	660	623
352	337	399
337	403	399
352	292	337
214	173	218
148	149	173
149	163	173
163	198	173
163	133	198
133	126	198
126	134	198
134	161	198
161	216	198
216	221	198
221	252	198
161	202	216
161	183	202
183	203	202
203	255	202
203	192	255
192	281	255
192	284	281
284	305	281
284	243	305
243	274	305
274	316	305
243	222	274
222	241	274
241	306	274
241	312	306
241	285	312
285	340	312
285	333	340
333	390	340
390	419	340
390	420	419
390	440	420
390	405	440
390	333	405
333	330	405
330	397	405
397	414	405
414	426	405
397	400	414
397	378	400
378	370	400
370	437	400
437	480	400
437	484	480
484	498	480
484	546	498
546	561	498
546	593	561
546	545	593
545	632	593
632	643	593
643	656	593
643	630	656
630	627	656
630	553	627
553	554	627
554	549	627
549	585	627
585	666	627
666	703	627
666	689	703
689	783	703
783	812	703
812	758	703
758	780	703
783	805	812
805	840	812
840	876	812
840	932	876
840	793	932
793	881	932
881	920	932
881	891	920
891	890	920
890	1024	920
890	966	1024
966	1005	1024
1005	1037	1024
966	952	1005
966	800	952
800	798	952
798	839	952
798	801	839
801	857	839
857	877	839
857	961	877
961	959	877
961	972	959
972	969	959
969	998	959
969	1010	998
1010	1041	998
1041	952	998
1010	1075	1041
1075	1089	1041
1010	1027	1075
1027	1101	1075
1101	1155	1075
1101	1150	1155
1150	1191	1155
1191	1213	1155
1150	1230	1191
1150	1162	1230
1162	1252	1230
1252	1315	1230
1252	1320	1315
1320	1370	1315
1370	1349	1315
1370	1529	1349
1370	1531	1529
1370	1432	1531
1432	1483	1531
1483	1548	1531
1483	1536	1548
1536	1657	1548
1657	1638	1548
1483	1424	1536
1424	1509	1536
1509	1527	1536
1509	1445	1527
1445	1461	1527
1445	1394	1461
1445	1347	1394
1347	1375	1394
1347	1293	1375
1293	1318	1375
1293	1238	1318
1238	1199	1318
1238	1215	1199
1215	1103	1199
1103	1202	1199
1103	1082	1202
1103	994	1082
994	1061	1082
1061	1083	1082
994	970	1061
994	929	970
929	914	970
929	872	914
872	861	914
861	941	914
861	828	941
861	770	828
872	855	861
855	815	861
855	836	815
855	879	836
855	921	879
921	906	879
906	817	879
906	915	817
915	878	817
878	806	817
878	857	806
857	785	806
785	755	806
785	747	755
747	687	755
747	665	687
665	652	687
652	613	687
613	616	687
616	638	687
616	540	638
540	578	638
540	510	578
510	479	578
479	534	578
479	506	534
506	524	534
506	482	524
506	467	482
467	455	482
467	393	455
393	377	455
393	331	377
331	311	377
331	219	311
331	249	219
249	212	219
212	168	219
168	206	219
168	164	206
164	167	206
167	182	206
167	162	182
162	156	182
156	188	182
188	278	182
188	321	278
321	302	278
321	322	302
188	298	321
188	217	298
188	180	217
188	156	180
156	84	180
156	80	84
80	66	84
80	82	66
82	55	66
82	91	55
91	88	55
88	72	55
72	50	55
72	56	50
56	38	50
56	59	38
59	60	38
60	46	38
60	52	46
52	27	46
27	18	46
27	8	18
8	11	18
27	23	8
23	4	8
23	12	4
23	13	12
13	5	12
5	16	12
23	28	13
23	45	28
45	49	28
49	36	28
49	48	36
48	32	36
48	44	32
44	29	32
44	33	29
44	57	33
44	81	57
44	48	81
48	49	81
49	90	81
90	130	81
130	122	81
122	102	81
102	87	81
102	111	87
111	98	87
98	69	87
69	57	87
98	100	69
98	138	100
138	144	100
144	112	100
112	93	100
112	97	93
97	99	93
99	85	93
85	70	93
70	64	93
64	69	93
64	63	69
85	83	70
83	73	70
83	94	73
83	126	94
126	133	94
83	123	126
123	134	126
123	141	134
141	161	134
141	158	161
158	183	161
158	192	183
192	203	183
158	132	192
132	181	192
181	243	192
243	284	192
181	222	243
181	199	222
199	241	222
199	248	241
248	285	241
248	251	285
251	333	285
251	301	333
301	330	333
301	361	330
361	397	330
361	378	397
361	320	378
320	370	378
320	315	370
315	437	370
320	268	315
268	259	315
259	303	315
259	294	303
294	310	303
310	345	303
310	327	345
327	347	345
347	392	345
392	424	345
392	418	424
418	489	424
489	451	424
451	458	424
458	471	424
458	520	471
520	546	471
546	437	471
546	484	437
520	545	546
520	553	545
553	632	545
553	630	632
630	643	632
520	458	553
458	525	553
525	554	553
525	549	554
525	489	549
489	460	549
460	523	549
523	574	549
574	585	549
574	639	585
639	666	585
639	689	666
639	701	689
701	783	689
701	734	783
734	793	783
793	840	783
840	805	783
734	792	793
792	881	793
792	858	881
858	891	881
858	890	891
858	838	890
838	800	890
800	966	890
838	792	800
792	730	800
730	798	800
730	736	798
736	801	798
736	747	801
747	785	801
785	857	801
736	665	747
736	711	665
711	669	665
669	619	665
619	640	665
640	652	665
640	613	652
640	544	613
544	528	613
528	540	613
540	616	613
528	510	540
528	452	510
452	469	510
469	459	510
459	479	510
459	467	479
467	506	479
459	394	467
394	393	467
394	348	393
348	331	393
348	249	331
348	258	249
258	235	249
235	209	249
209	212	249
209	170	212
170	168	212
170	159	168
159	164	168
159	167	164
159	110	167
110	82	167
110	101	82
101	91	82
101	108	91
108	88	91
108	72	88
108	131	72
131	129	72
129	79	72
79	59	72
59	56	72
79	60	59
79	86	60
86	52	60
86	74	52
74	45	52
45	27	52
45	23	27
74	78	45
78	76	45
76	49	45
76	90	49
76	124	90
124	135	90
135	130	90
135	184	130
184	139	130
139	122	130
139	121	122
121	102	122
121	111	102
121	139	111
139	169	111
169	186	111
186	157	111
157	98	111
157	138	98
157	232	138
232	199	138
199	144	138
199	181	144
181	132	144
132	112	144
132	109	112
109	97	112
109	99	97
109	123	99
123	85	99
123	83	85
109	141	123
109	158	141
109	132	158
232	248	199
232	251	248
232	201	251
201	213	251
213	254	251
254	301	251
254	282	301
282	361	301
282	296	361
296	320	361
296	272	320
272	268	320
272	229	268
229	237	268
237	259	268
237	231	259
231	269	259
269	294	259
269	299	294
299	310	294
299	327	310
299	291	327
291	347	327
291	338	347
338	379	347
379	410	347
410	392	347
410	418	392
410	460	418
460	489	418
410	406	460
406	442	460
442	497	460
497	523	460
497	521	523
521	560	523
560	574	523
560	595	574
595	639	574
595	619	639
619	679	639
679	695	639
695	701	639
695	720	701
720	734	701
720	730	734
730	792	734
720	695	730
695	679	730
679	711	730
711	736	730
679	669	711
679	619	669
595	560	619
560	570	619
570	640	619
570	544	640
570	529	544
529	503	544
503	495	544
495	528	544
495	452	528
495	488	452
488	398	452
398	365	452
365	450	452
450	469	452
450	459	469
450	394	459
450	365	394
365	354	394
354	348	394
354	258	348
354	351	258
351	334	258
334	260	258
260	235	258
260	247	235
247	196	235
196	145	235
145	179	235
179	209	235
179	170	209
179	110	170
110	159	170
179	145	110
145	101	110
145	108	101
145	114	108
114	131	108
114	145	131
145	177	131
177	172	131
172	140	131
140	129	131
140	128	129
128	79	129
128	86	79
128	125	86
125	115	86
115	74	86
115	116	74
116	78	74
116	124	78
124	76	78
116	147	124
147	135	124
147	184	135
147	195	184
195	210	184
210	169	184
169	139	184
210	229	169
229	239	169
239	205	169
205	186	169
205	213	186
213	201	186
201	157	186
201	232	157
205	254	213
205	239	254
239	282	254
239	273	282
273	296	282
273	272	296
273	239	272
239	229	272
210	237	229
210	226	237
226	231	237
226	204	231
204	269	231
204	224	269
224	291	269
291	299	269
224	211	291
211	256	291
256	287	291
287	338	291
287	297	338
297	329	338
329	385	338
385	379	338
385	406	379
406	410	379
385	442	406
385	388	442
388	481	442
481	505	442
505	497	442
505	529	497
529	521	497
529	570	521
570	560	521
505	503	529
505	481	503
481	488	503
488	495	503
481	398	488
481	388	398
388	362	398
362	341	398
341	351	398
351	365	398
351	354	365
341	334	351
341	266	334
266	260	334
266	247	260
266	300	247
300	280	247
280	261	247
261	244	247
244	196	247
244	189	196
189	177	196
177	145	196
189	172	177
189	190	172
190	187	172
187	140	172
187	128	140
187	211	128
211	125	128
211	151	125
151	115	125
151	116	115
151	147	116
151	204	147
204	195	147
204	226	195
226	210	195
151	224	204
151	211	224
187	256	211
187	190	256
190	244	256
244	261	256
261	297	256
297	287	256
261	280	297
280	300	297
300	329	297
300	314	329
314	362	329
362	368	329
368	385	329
368	388	385
368	362	388
314	341	362
314	266	341
314	300	266
190	189	244
838	858	792
525	451	489
525	458	451
878	961	857
878	915	961
915	1022	961
1022	972	961
1022	969	972
1022	1027	969
1027	1010	969
1022	1101	1027
1022	1133	1101
1133	1137	1101
1137	1150	1101
1137	1162	1150
1137	1159	1162
1159	1280	1162
1280	1252	1162
1280	1320	1252
1280	1340	1320
1340	1432	1320
1432	1370	1320
1340	1424	1432
1424	1483	1432
1340	1376	1424
1376	1509	1424
1376	1445	1509
1376	1347	1445
1376	1293	1347
1376	1280	1293
1280	1186	1293
1186	1215	1293
1215	1238	1293
1186	1170	1215
1170	1085	1215
1085	1088	1215
1088	1103	1215
1088	974	1103
974	994	1103
974	929	994
974	921	929
921	855	929
855	872	929
974	1039	921
1039	906	921
1039	915	906
1039	1022	915
1039	1111	1022
1111	1133	1022
1111	1159	1133
1159	1137	1133
1111	1186	1159
1186	1280	1159
1111	1170	1186
1111	1085	1170
1111	1039	1085
1039	1088	1085
1039	974	1088
1376	1340	1280
163	149	133
789	771	765
77	152	137
117	208	171
153	215	176
153	236	215
215	295	176
176	136	153
227	267	270
250	323	318
323	409	318
323	367	409
367	407	409
288	289	430
289	446	430
307	376	324
325	401	433
401	517	433
517	526	433
526	436	433
436	325	433
436	295	325
295	277	325
436	404	295
436	477	404
436	526	477
526	653	477
653	649	477
649	522	477
649	628	522
628	606	522
606	432	522
606	453	432
628	670	606
670	744	606
628	745	670
628	649	745
649	715	745
715	778	745
649	653	715
653	774	715
653	691	774
691	821	774
653	526	691
401	473	517
473	550	517
401	395	473
395	372	473
395	363	372
342	448	413
448	475	413
448	429	475
448	391	429
391	474	429
391	366	474
391	276	366
391	448	276
448	342	276
386	456	422
438	511	494
511	518	494
511	559	518
559	636	518
559	677	636
559	622	677
441	563	556
563	645	556
444	502	516
444	537	502
537	615	502
615	591	502
591	516	502
591	572	516
591	726	572
516	425	444
492	584	592
499	552	515
552	587	515
587	614	515
499	538	552
562	667	629
667	644	629
644	603	629
644	654	603
654	569	603
654	637	569
654	710	637
710	696	637
710	741	696
710	799	741
799	822	741
799	862	822
862	904	822
904	871	822
871	893	822
893	854	822
871	949	893
871	1034	949
871	950	1034
871	904	950
904	1009	950
1009	1038	950
1009	1081	1038
1081	1110	1038
1081	1188	1110
1081	1158	1188
1158	1281	1188
1158	1214	1281
1158	1136	1214
1136	1177	1214
1136	1164	1177
1164	1219	1177
1219	1236	1177
1236	1220	1177
1220	1383	1177
1236	1253	1220
1236	1260	1253
1236	1276	1260
1276	1381	1260
1276	1392	1381
1392	1438	1381
1438	1417	1381
1392	1341	1438
1341	1413	1438
1413	1555	1438
1555	1706	1438
1555	1735	1706
1555	1670	1735
1555	1616	1670
1616	1629	1670
1629	1677	1670
1629	1601	1677
1601	1651	1677
1601	1574	1651
1574	1630	1651
1630	1717	1651
1630	1753	1717
1753	1762	1717
1753	1840	1762
1840	1792	1762
1840	1864	1792
1864	1915	1792
1864	1978	1915
1864	1942	1978
1864	1919	1942
1919	1953	1942
1919	1840	1953
1840	1988	1953
1988	2000	1953
1988	2122	2000
1988	1985	2122
1985	1965	2122
1965	2110	2122
2110	2279	2122
2110	2185	2279
2185	2292	2279
2292	2396	2279
2396	2383	2279
2396	2410	2383
2410	2412	2383
2396	2498	2410
2498	2548	2410
2498	2651	2548
2651	2753	2548
2753	2780	2548
2498	2491	2651
2491	2538	2651
2538	2633	2651
2633	2671	2651
2671	2687	2651
2633	2673	2671
2633	2592	2673
2633	2538	2592
2491	2451	2538
2451	2427	2538
2427	2423	2538
2427	2330	2423
2330	2308	2423
2330	2200	2308
2200	2277	2308
2200	2178	2277
2178	2154	2277
2330	2156	2200
2330	2185	2156
2330	2292	2185
2330	2396	2292
2330	2451	2396
2451	2491	2396
2491	2498	2396
2330	2427	2451
1965	2090	2110
1985	1828	1965
1985	1869	1828
1869	1818	1828
1818	1803	1828
1803	1772	1828
1772	1692	1828
1772	1689	1692
1772	1618	1689
1772	1767	1618
1767	1680	1618
1680	1614	1618
1614	1521	1618
1614	1512	1521
1512	1500	1521
1512	1397	1500
1397	1447	1500
1397	1299	1447
1512	1439	1397
1439	1325	1397
1439	1310	1325
1439	1430	1310
1430	1331	1310
1331	1276	1310
1276	1236	1310
1236	1244	1310
1236	1219	1244
1219	1164	1244
1331	1341	1276
1341	1392	1276
1331	1352	1341
1352	1413	1341
1352	1464	1413
1464	1555	1413
1464	1616	1555
1464	1574	1616
1574	1629	1616
1574	1601	1629
1464	1446	1574
1446	1630	1574
1446	1485	1630
1485	1635	1630
1635	1753	1630
1635	1680	1753
1680	1767	1753
1767	1817	1753
1817	1829	1753
1829	1840	1753
1829	1961	1840
1961	1988	1840
1961	1985	1988
1961	1869	1985
1961	1829	1869
1829	1817	1869
1817	1818	1869
1817	1767	1818
1767	1803	1818
1767	1772	1803
1635	1614	1680
1635	1538	1614
1538	1512	1614
1538	1439	1512
1538	1430	1439
1538	1485	1430
1485	1416	1430
1416	1331	1430
1416	1352	1331
1416	1405	1352
1405	1464	1352
1405	1446	1464
1405	1416	1446
1416	1485	1446
1538	1635	1485
1919	1864	1840
1136	1121	1164
1121	1098	1164
1121	1158	1098
1158	1078	1098
1078	1009	1098
1078	1081	1009
1078	1158	1081
1121	1136	1158
904	918	1009
904	874	918
874	862	918
862	803	918
803	869	918
869	964	918
964	1030	918
964	1035	1030
1035	1104	1030
1035	1107	1104
1035	1105	1107
1105	1135	1107
1105	1087	1135
1105	1001	1087
1105	1035	1001
1035	975	1001
975	939	1001
939	901	1001
975	884	939
884	816	939
884	843	816
843	732	816
732	784	816
732	667	784
667	743	784
732	644	667
732	707	644
707	654	644
707	710	654
707	767	710
767	799	710
767	803	799
803	862	799
767	843	803
843	869	803
843	884	869
884	964	869
884	960	964
960	1035	964
960	975	1035
960	884	975
767	732	843
767	707	732
874	904	862
568	682	601
682	756	601
756	599	601
571	646	605
646	704	605
704	721	605
577	699	612
699	706	612
635	718	717
681	714	764
714	837	764
837	833	764
714	945	837
945	1025	837
945	1066	1025
1066	1091	1025
714	760	945
760	895	945
760	779	895
779	999	895
779	781	999
781	1043	999
779	645	781
709	753	740
753	811	740
728	748	808
733	841	790
841	863	790
863	864	790
863	947	864
733	824	841
824	880	841
824	851	880
824	802	851
739	953	919
919	718	739
953	1086	919
742	782	910
761	856	892
892	885	761
762	859	827
777	848	907
848	1019	907
786	797	1000
797	993	1000
993	1120	1000
1120	1079	1000
1079	991	1000
991	786	1000
991	979	786
991	1057	979
1057	948	979
991	1079	1057
1079	1258	1057
993	1122	1120
1122	1165	1120
1122	1033	1165
1122	993	1033
791	807	940
807	913	940
913	1093	940
807	845	913
845	948	913
940	911	791
818	860	866
860	982	866
982	997	866
982	1018	997
823	883	933
883	986	933
986	1058	933
986	1109	1058
933	830	823
835	916	875
842	908	917
870	928	887
888	909	936
909	957	936
896	930	942
930	955	942
900	931	902
912	951	943
925	946	996
946	1097	996
925	844	946
934	980	1012
934	958	980
958	1092	980
1092	1090	980
1090	1012	980
1090	1106	1012
1090	1173	1106
1173	1211	1106
958	956	1092
956	942	1092
942	1190	1092
937	1044	1020
978	1166	1015
1166	1246	1015
1166	1272	1246
995	1059	1029
1004	1100	1011
1100	1023	1011
1100	1128	1023
1128	1080	1023
1006	1047	1042
1006	947	1047
1021	1247	1179
1021	1052	1247
1021	988	1052
1040	1172	1169
1040	1223	1172
1223	1356	1172
1356	1194	1172
1194	1169	1172
1223	1360	1356
1040	1126	1223
1126	1152	1223
1048	1073	1095
1073	1148	1095
1148	1231	1095
1049	1226	1141
1141	1044	1049
1226	1319	1141
1226	1297	1319
1053	1176	1071
1054	1132	1134
1132	1282	1134
1282	1321	1134
1321	1168	1134
1321	1197	1168
1321	1378	1197
1321	1460	1378
1460	1447	1378
1321	1282	1460
1282	1451	1460
1282	1287	1451
1287	1329	1451
1329	1377	1451
1282	1132	1287
1064	1156	1129
1156	1210	1129
1067	1115	1096
1115	1143	1096
1116	1237	1362
1117	1153	1140
1153	1309	1140
1153	1232	1309
1232	1398	1309
1118	1278	1364
1278	1317	1364
1317	1426	1364
1426	1608	1364
1608	1633	1364
1633	1494	1364
1494	1372	1364
1372	1118	1364
1372	1288	1118
1372	1429	1288
1429	1411	1288
1411	1285	1288
1411	1354	1285
1354	1207	1285
1207	1183	1285
1411	1468	1354
1468	1403	1354
1468	1562	1403
1562	1524	1403
1562	1600	1524
1562	1695	1600
1562	1737	1695
1737	1924	1695
1737	1911	1924
1911	1969	1924
1969	1977	1924
1977	1968	1924
1969	2100	1977
1969	2127	2100
2127	2259	2100
2259	2265	2100
2265	2134	2100
2134	2064	2100
2134	2236	2064
2236	2015	2064
2015	1968	2064
2015	1946	1968
2015	1923	1946
2134	2265	2236
2265	2399	2236
2265	2259	2399
2259	2392	2399
2259	2181	2392
2259	2127	2181
2127	2155	2181
2127	2102	2155
2127	2047	2102
2127	1903	2047
1903	1822	2047
1903	1737	1822
1903	1911	1737
1903	2127	1911
2127	1969	1911
1429	1580	1411
1580	1587	1411
1429	1479	1580
1479	1705	1580
1705	1761	1580
1479	1494	1705
1494	1709	1705
1494	1633	1709
1633	1710	1709
1633	1720	1710
1633	1608	1720
1479	1372	1494
1479	1429	1372
1426	1590	1608
1426	1457	1590
1317	1233	1426
1317	1278	1233
1123	1206	1209
1123	1261	1206
1261	1228	1206
1228	1209	1206
1228	1368	1209
1228	1452	1368
1228	1261	1452
1261	1292	1452
1261	1246	1292
1124	1146	1294
1146	1273	1294
1273	1343	1294
1343	1369	1294
1127	1327	1163
1327	1205	1163
1138	1181	1295
1139	1284	1251
1284	1359	1251
1359	1267	1251
1144	1208	1305
1208	1348	1305
1348	1444	1305
1167	1182	1265
1182	1311	1265
1311	1324	1265
1324	1262	1265
1262	1167	1265
1311	1384	1324
1182	1266	1311
1174	1323	1291
1323	1342	1291
1342	1396	1291
1323	1458	1342
1323	1395	1458
1184	1227	1274
1227	1243	1274
1189	1201	1254
1201	1313	1254
1313	1366	1254
1313	1474	1366
1474	1581	1366
1193	1344	1355
1344	1552	1355
1344	1543	1552
1543	1606	1552
1344	1333	1543
1217	1240	1335
1217	1190	1240
1190	1145	1240
1235	1334	1350
1334	1436	1350
1436	1402	1350
1436	1443	1402
1436	1564	1443
1564	1522	1443
1522	1440	1443
1522	1486	1440
1522	1561	1486
1522	1661	1561
1522	1564	1661
1564	1669	1661
1334	1462	1436
1239	1365	1328
1239	1295	1365
1245	1300	1271
1300	1334	1271
1245	1275	1300
1250	1389	1332
1389	1499	1332
1256	1257	1296
1257	1258	1296
1283	1400	1363
1283	1386	1400
1386	1463	1400
1386	1391	1463
1391	1520	1463
1386	1302	1391
1337	1351	1508
1351	1526	1508
1526	1584	1508
1584	1513	1508
1584	1722	1513
1722	1655	1513
1722	1799	1655
1799	1641	1655
1641	1625	1655
1722	1744	1799
1722	1730	1744
1730	1814	1744
1814	1957	1744
1730	1768	1814
1730	1632	1768
1632	1736	1768
1736	1786	1768
1632	1622	1736
1730	1591	1632
1730	1584	1591
1584	1526	1591
1730	1722	1584
1357	1557	1545
1557	1648	1545
1380	1387	1473
1385	1434	1502
1390	1459	1542
1542	1480	1390
1399	1453	1540
1540	1567	1399
1401	1610	1703
1406	1507	1410
1406	1396	1507
1507	1603	1410
1507	1707	1603
1707	1673	1603
1673	1433	1603
1507	1674	1707
1507	1554	1674
1554	1586	1674
1554	1458	1586
1410	1284	1406
1409	1487	1488
1409	1427	1487
1427	1556	1487
1556	1488	1487
1556	1569	1488
1569	1493	1488
1493	1409	1488
1569	1624	1493
1624	1428	1493
1624	1678	1428
1678	1694	1428
1694	1610	1428
1678	1757	1694
1757	1777	1694
1757	1948	1777
1757	1826	1948
1826	1982	1948
1826	2006	1982
2006	2261	1982
2261	2225	1982
2261	2316	2225
2316	2190	2225
2316	2361	2190
2316	2480	2361
2480	2494	2361
2494	2470	2361
2470	2285	2361
2470	2247	2285
2470	2242	2247
2242	2157	2247
2242	2106	2157
2106	2099	2157
2106	1913	2099
2106	1944	1913
2470	2530	2242
2530	2432	2242
2470	2655	2530
2470	2494	2655
2494	2752	2655
2752	2785	2655
2752	2806	2785
2752	2866	2806
2752	2924	2866
2924	3057	2866
2924	3099	3057
3099	3127	3057
2924	3087	3099
3087	3256	3099
3256	3302	3099
3256	3362	3302
3362	3352	3302
3352	3381	3302
3352	3459	3381
3459	3489	3381
3489	3483	3381
3489	3506	3483
3489	3561	3506
3489	3596	3561
3596	3704	3561
3596	3797	3704
3797	3815	3704
3596	3691	3797
3691	3873	3797
3691	3876	3873
3691	3708	3876
