1	2	3
1039	1052	989
1039	1198	1052
1198	1100	1052
1198	1178	1100
1178	1084	1100
1198	1224	1178
1224	1311	1178
1224	1319	1311
1319	1438	1311
1438	1308	1311
1438	1419	1308
1419	1358	1308
1358	1264	1308
1358	1236	1264
1236	1254	1264
1358	1303	1236
1303	1241	1236
1241	1235	1236
1303	1280	1241
1358	1386	1303
1438	1485	1419
1485	1551	1419
1551	1539	1419
1551	1568	1539
1568	1561	1539
1568	1604	1561
1568	1620	1604
1620	1646	1604
1568	1601	1620
1601	1737	1620
1568	1551	1601
1551	1595	1601
1595	1721	1601
1595	1651	1721
1595	1581	1651
1581	1652	1651
1652	1679	1651
1679	1714	1651
1679	1649	1714
1649	1705	1714
1705	1820	1714
1820	1819	1714
1819	1817	1714
1819	1852	1817
1852	1836	1817
1836	1810	1817
1810	1721	1817
1810	1758	1721
1810	1836	1758
1852	1889	1836
1889	1937	1836
1889	1957	1937
1957	2060	1937
2060	2050	1937
2050	1997	1937
2050	2079	1997
2079	2021	1997
2021	2051	1997
2051	1922	1997
2021	2131	2051
2131	2085	2051
2021	2079	2131
2050	2078	2079
2050	2060	2078
2060	2112	2078
1889	1950	1957
1950	1973	1957
1950	1915	1973
1915	1881	1973
1881	1971	1973
1881	1885	1971
1885	1978	1971
1978	1986	1971
1978	1970	1986
1970	2025	1986
2025	2053	1986
2025	2071	2053
2071	2111	2053
2071	2124	2111
2124	2225	2111
2124	2206	2225
2124	2106	2206
2106	2054	2206
2054	2209	2206
2209	2231	2206
2231	2262	2206
2262	2285	2206
2262	2306	2285
2262	2209	2306
2262	2231	2209
2106	1993	2054
1993	1952	2054
1952	1942	2054
1952	1883	1942
1883	1825	1942
1825	1811	1942
1811	1931	1942
1931	1975	1942
1811	1859	1931
1811	1770	1859
1770	1853	1859
1853	1924	1859
1811	1724	1770
1724	1565	1770
1811	1825	1724
1825	1745	1724
1745	1709	1724
1709	1579	1724
1709	1677	1579
1677	1583	1579
1677	1630	1583
1630	1557	1583
1557	1428	1583
1630	1589	1557
1589	1510	1557
1589	1535	1510
1535	1454	1510
1454	1356	1510
1454	1381	1356
1454	1426	1381
1454	1590	1426
1590	1534	1426
1534	1404	1426
1534	1418	1404
1418	1378	1404
1378	1338	1404
1378	1411	1338
1411	1313	1338
1313	1134	1338
1313	1184	1134
1184	1020	1134
1020	1068	1134
1068	1058	1134
1058	1182	1134
1058	1009	1182
1009	1206	1182
1206	1238	1182
1058	948	1009
948	966	1009
1058	941	948
1058	962	941
1058	1068	962
1068	1020	962
1020	936	962
936	819	962
819	794	962
819	714	794
819	784	714
784	637	714
784	606	637
784	743	606
743	622	606
622	584	606
622	592	584
622	774	592
774	616	592
774	792	616
792	811	616
792	904	811
904	838	811
838	703	811
838	795	703
795	721	703
795	752	721
795	839	752
839	914	752
914	759	752
759	734	752
734	639	752
734	611	639
734	742	611
742	583	611
742	695	583
695	568	583
695	539	568
695	524	539
524	514	539
514	489	539
489	428	539
428	419	539
428	323	419
428	364	323
428	489	364
489	379	364
379	345	364
379	377	345
377	356	345
356	333	345
356	338	333
356	377	338
377	391	338
391	369	338
391	395	369
395	414	369
395	412	414
412	433	414
433	461	414
433	498	461
433	520	498
520	533	498
520	575	533
520	534	575
534	617	575
617	612	575
612	652	575
612	628	652
628	741	652
741	706	652
706	662	652
662	573	652
662	630	573
630	593	573
593	660	573
660	591	573
593	699	660
699	728	660
728	768	660
699	776	728
699	697	776
697	701	776
701	832	776
832	942	776
701	789	832
701	716	789
716	781	789
716	790	781
716	817	790
716	751	817
716	724	751
724	706	751
706	741	751
741	831	751
831	885	751
831	939	885
831	947	939
831	888	947
888	923	947
923	1039	947
923	1016	1039
1016	1073	1039
1073	1106	1039
1073	1034	1106
1034	1114	1106
1114	1162	1106
1114	1165	1162
1165	1194	1162
1114	1013	1165
1013	1128	1165
1013	1028	1128
1028	1111	1128
1111	1269	1128
1111	1172	1269
1172	1237	1269
1237	1322	1269
1322	1377	1269
1377	1321	1269
1377	1328	1321
1328	1332	1321
1332	1194	1321
1328	1416	1332
1416	1319	1332
1416	1447	1319
1447	1438	1319
1447	1485	1438
1447	1552	1485
1552	1595	1485
1595	1551	1485
1552	1581	1595
1552	1504	1581
1504	1532	1581
1532	1652	1581
1532	1571	1652
1571	1679	1652
1571	1649	1679
1571	1631	1649
1631	1705	1649
1631	1617	1705
1617	1799	1705
1799	1824	1705
1824	1820	1705
1824	1915	1820
1915	1889	1820
1889	1819	1820
1889	1852	1819
1915	1950	1889
1824	1881	1915
1824	1838	1881
1838	1846	1881
1846	1885	1881
1846	1773	1885
1773	1798	1885
1798	1862	1885
1862	1938	1885
1938	1970	1885
1970	1978	1885
1938	1963	1970
1963	2025	1970
1963	1999	2025
1999	2071	2025
1999	1998	2071
1998	2124	2071
1998	2106	2124
1998	1993	2106
1998	1944	1993
1944	1952	1993
1944	1883	1952
1944	1818	1883
1818	1791	1883
1791	1825	1883
1791	1745	1825
1791	1709	1745
1791	1677	1709
1791	1742	1677
1742	1630	1677
1742	1725	1630
1725	1657	1630
1657	1642	1630
1642	1589	1630
1642	1656	1589
1656	1590	1589
1590	1535	1589
1590	1454	1535
1656	1643	1590
1643	1668	1590
1668	1635	1590
1635	1534	1590
1635	1618	1534
1618	1574	1534
1574	1411	1534
1411	1378	1534
1378	1418	1534
1574	1395	1411
1395	1334	1411
1334	1313	1411
1334	1184	1313
1334	1180	1184
1180	1057	1184
1057	1019	1184
1019	1020	1184
1019	1000	1020
1000	936	1020
1000	968	936
968	959	936
959	805	936
805	819	936
805	784	819
805	743	784
805	810	743
810	787	743
787	774	743
774	622	743
787	837	774
837	793	774
793	792	774
793	904	792
793	837	904
837	965	904
965	1028	904
1028	934	904
934	838	904
934	917	838
917	839	838
839	795	838
917	914	839
917	994	914
994	969	914
969	922	914
922	786	914
786	759	914
786	734	759
786	742	734
786	835	742
835	695	742
835	689	695
689	524	695
689	512	524
512	447	524
447	391	524
391	489	524
489	514	524
391	377	489
377	379	489
447	395	391
447	412	395
447	433	412
447	479	433
479	520	433
479	534	520
479	512	534
512	617	534
479	447	512
835	779	689
779	715	689
779	804	715
804	628	715
628	617	715
628	612	617
804	741	628
804	773	741
773	831	741
773	807	831
807	888	831
807	804	888
804	779	888
779	923	888
779	882	923
882	1016	923
882	922	1016
922	1034	1016
1034	1073	1016
922	969	1034
969	994	1034
994	1114	1034
994	1013	1114
994	917	1013
917	934	1013
934	1028	1013
882	835	922
835	786	922
882	779	835
807	773	804
965	1045	1028
1045	1111	1028
1045	1172	1111
1045	1029	1172
1029	1180	1172
1180	1237	1172
1180	1379	1237
1379	1322	1237
1379	1391	1322
1391	1436	1322
1436	1377	1322
1436	1461	1377
1461	1416	1377
1416	1328	1377
1461	1498	1416
1498	1504	1416
1504	1447	1416
1504	1552	1447
1498	1532	1504
1498	1461	1532
1461	1474	1532
1474	1571	1532
1474	1505	1571
1505	1593	1571
1593	1631	1571
1593	1617	1631
1593	1574	1617
1574	1618	1617
1618	1799	1617
1618	1773	1799
1773	1832	1799
1832	1838	1799
1838	1824	1799
1832	1846	1838
1832	1773	1846
1618	1635	1773
1635	1668	1773
1668	1798	1773
1668	1672	1798
1672	1712	1798
1712	1809	1798
1809	1862	1798
1809	1823	1862
1823	1944	1862
1944	1963	1862
1963	1938	1862
1944	1999	1963
1944	1998	1999
1823	1818	1944
1823	1765	1818
1765	1791	1818
1765	1742	1791
1765	1725	1742
1765	1823	1725
1823	1809	1725
1809	1712	1725
1712	1656	1725
1656	1657	1725
1656	1642	1657
1712	1643	1656
1712	1672	1643
1672	1668	1643
1593	1478	1574
1478	1395	1574
1478	1379	1395
1379	1334	1395
1379	1180	1334
1478	1391	1379
1478	1436	1391
1478	1474	1436
1474	1461	1436
1478	1505	1474
1478	1593	1505
1029	1057	1180
1029	974	1057
974	968	1057
968	1019	1057
968	1000	1019
974	959	968
974	850	959
850	805	959
850	810	805
850	837	810
837	787	810
850	952	837
952	965	837
952	978	965
978	1045	965
978	952	1045
952	1029	1045
952	974	1029
952	850	974
724	702	706
702	662	706
702	630	662
702	684	630
684	665	630
665	593	630
665	699	593
665	697	699
665	684	697
684	701	697
684	716	701
684	702	716
702	724	716
261	181	178
181	150	178
150	158	178
158	159	178
158	140	159
158	150	140
150	97	140
150	130	97
130	103	97
130	142	103
142	117	103
117	85	103
85	63	103
85	141	63
141	47	63
141	118	47
118	62	47
62	29	47
62	37	29
37	26	29
37	38	26
38	10	26
38	16	10
38	50	16
50	20	16
20	17	16
20	48	17
48	94	17
48	79	94
79	114	94
79	78	114
79	48	78
48	21	78
48	20	21
20	45	21
20	50	45
50	70	45
70	86	45
70	91	86
91	146	86
146	90	86
146	108	90
108	55	90
108	69	55
69	65	55
65	40	55
65	61	40
65	121	61
121	66	61
66	59	61
59	28	61
66	109	59
109	71	59
109	111	71
109	138	111
138	100	111
138	154	100
154	101	100
101	83	100
101	102	83
101	105	102
105	137	102
137	125	102
137	160	125
105	155	137
155	165	137
155	194	165
194	233	165
194	228	233
155	198	194
198	212	194
198	238	212
198	174	238
174	197	238
197	295	238
295	276	238
295	319	276
295	328	319
328	399	319
399	409	319
409	396	319
396	360	319
409	454	396
409	513	454
409	399	513
399	422	513
422	508	513
508	590	513
590	581	513
590	707	581
590	655	707
590	535	655
535	609	655
609	694	655
609	629	694
609	603	629
609	510	603
510	577	603
577	602	603
602	696	603
602	633	696
633	708	696
708	745	696
745	777	696
633	640	708
640	686	708
686	746	708
686	668	746
668	783	746
783	802	746
783	816	802
783	727	816
727	814	816
814	897	816
897	957	816
897	970	957
970	1049	957
970	1041	1049
1041	1119	1049
1041	1075	1119
1075	1202	1119
1202	1140	1119
1202	1203	1140
1202	1297	1203
1297	1257	1203
970	869	1041
970	897	869
897	849	869
849	750	869
750	825	869
825	893	869
825	841	893
825	803	841
825	735	803
735	763	803
763	806	803
806	840	803
806	725	840
725	862	840
862	972	840
725	713	862
713	709	862
709	800	862
709	749	800
749	718	800
749	598	718
598	656	718
656	711	718
711	767	718
711	796	767
796	900	767
796	820	900
820	883	900
796	843	820
711	760	796
711	680	760
711	626	680
626	614	680
626	625	614
625	656	614
656	578	614
656	598	578
625	711	656
625	626	711
725	704	713
725	587	704
725	596	587
596	556	587
556	538	587
556	540	538
540	468	538
540	460	468
460	434	468
460	368	434
368	313	434
368	318	313
368	317	318
317	282	318
317	219	282
317	306	219
306	234	219
234	180	219
180	170	219
170	162	219
162	176	219
162	110	176
162	93	110
93	92	110
92	75	110
75	118	110
75	62	118
75	38	62
38	37	62
75	50	38
75	81	50
81	70	50
81	93	70
93	91	70
93	162	91
162	170	91
170	146	91
170	180	146
180	208	146
208	187	146
187	133	146
133	108	146
133	145	108
145	124	108
124	69	108
124	65	69
124	121	65
124	147	121
147	144	121
144	109	121
109	66	121
144	138	109
144	190	138
190	154	138
190	222	154
222	203	154
203	174	154
174	163	154
163	101	154
163	155	101
155	105	101
163	198	155
163	174	198
203	197	174
203	295	197
203	293	295
293	328	295
293	355	328
355	422	328
422	399	328
355	370	422
370	421	422
421	508	422
421	509	508
509	590	508
509	535	590
509	455	535
455	476	535
476	609	535
476	510	609
476	457	510
476	445	457
476	455	445
455	444	445
444	421	445
421	342	445
444	509	421
444	455	509
370	300	421
370	293	300
293	222	300
222	229	300
229	236	300
236	308	300
308	342	300
308	372	342
308	255	372
255	359	372
359	375	372
375	471	372
471	510	372
471	577	510
471	517	577
517	572	577
572	633	577
633	602	577
572	597	633
597	640	633
597	659	640
659	686	640
659	668	686
659	688	668
688	727	668
727	783	668
688	687	727
687	814	727
687	744	814
744	849	814
849	897	814
744	750	849
744	735	750
735	825	750
744	661	735
661	705	735
705	763	735
705	725	763
725	806	763
705	646	725
646	596	725
646	661	596
661	601	596
601	556	596
601	595	556
595	540	556
595	521	540
521	460	540
521	458	460
458	368	460
458	477	368
477	393	368
393	317	368
393	306	317
393	322	306
322	256	306
256	234	306
256	208	234
208	180	234
256	254	208
254	215	208
215	187	208
215	148	187
148	133	187
148	145	133
148	215	145
215	220	145
220	149	145
149	139	145
139	124	145
139	147	124
139	149	147
149	199	147
199	144	147
199	190	144
199	229	190
229	222	190
199	236	229
199	214	236
214	220	236
220	308	236
220	255	308
220	215	255
215	262	255
262	359	255
262	322	359
322	381	359
381	375	359
381	471	375
381	393	471
393	477	471
477	496	471
496	517	471
496	523	517
523	597	517
597	572	517
523	544	597
544	659	597
523	518	544
518	500	544
500	521	544
500	458	521
500	477	458
500	518	477
518	523	477
523	496	477
381	322	393
262	254	322
254	256	322
262	215	254
214	149	220
214	199	149
601	636	595
636	687	595
687	688	595
636	661	687
661	744	687
636	601	661
646	705	661
293	203	222
370	355	293
81	92	93
81	75	92
141	161	118
85	156	141
85	115	156
115	153	156
153	201	156
153	196	201
153	193	196
153	205	193
205	252	193
252	231	193
252	253	231
252	314	253
314	307	253
314	392	307
392	394	307
394	347	307
394	407	347
407	346	347
392	453	394
392	390	453
392	314	390
205	267	252
205	181	267
181	261	267
261	281	267
281	330	267
281	297	330
281	261	297
205	142	181
142	130	181
130	150	181
205	153	142
153	117	142
153	115	117
115	85	117
485	558	453
1401	1412	1304
755	675	707
280	242	233
280	269	242
269	245	242
245	189	242
245	188	189
188	135	189
135	160	189
245	235	188
245	302	235
302	326	235
326	250	235
250	182	235
182	152	235
182	151	152
151	104	152
104	89	152
151	134	104
134	131	104
151	172	134
172	184	134
172	200	184
172	209	200
209	237	200
237	286	200
237	278	286
237	249	278
249	288	278
288	344	278
344	363	278
344	382	363
344	431	382
344	324	431
324	442	431
442	481	431
442	473	481
473	579	481
324	384	442
384	411	442
384	398	411
398	415	411
398	303	415
303	361	415
361	402	415
303	250	361
250	326	361
303	218	250
218	182	250
218	172	182
172	151	182
218	209	172
218	246	209
246	249	209
249	237	209
246	275	249
275	288	249
275	298	288
298	344	288
298	324	344
298	275	324
275	284	324
284	301	324
301	384	324
301	398	384
301	303	398
301	284	303
284	218	303
284	246	218
284	275	246
6	4	12
4	7	12
39	22	54
22	24	54
31	95	34
31	32	95
60	74	98
74	143	98
116	168	227
168	221	227
221	299	227
299	283	227
283	241	227
241	185	227
241	211	185
241	316	211
241	353	316
353	388	316
353	449	388
449	436	388
353	366	449
353	299	366
299	304	366
299	221	304
221	248	304
221	168	248
353	283	299
353	241	283
290	403	351
403	459	351
403	426	459
389	446	499
446	627	499
446	648	627
648	858	627
858	834	627
648	731	858
731	927	858
731	911	927
911	1078	927
911	1043	1078
1043	1226	1078
1226	1212	1078
1226	1392	1212
1226	1414	1392
1414	1460	1392
1460	1518	1392
1518	1489	1392
1489	1394	1392
1394	1329	1392
1394	1400	1329
1394	1556	1400
1394	1489	1556
1489	1720	1556
1489	1518	1720
1518	1673	1720
1673	1774	1720
1774	1903	1720
1673	1759	1774
1518	1460	1673
1226	1286	1414
1286	1464	1414
1286	1343	1464
1286	1301	1343
1301	1220	1343
1220	1260	1343
1220	1138	1260
1138	999	1260
1138	1023	999
1023	881	999
881	925	999
925	992	999
881	710	925
881	722	710
881	754	722
754	494	722
881	866	754
881	1004	866
1004	1038	866
881	1023	1004
1220	1225	1138
1225	1038	1138
1225	1043	1038
1225	1286	1043
1225	1301	1286
1225	1220	1301
911	866	1043
648	667	731
648	536	667
648	446	536
420	475	503
475	531	503
424	472	506
547	576	650
565	739	589
594	818	772
610	682	726
682	775	726
641	797	657
649	720	653
720	733	653
666	700	846
700	859	846
859	951	846
951	1120	846
1120	981	846
981	753	846
753	666	846
981	940	753
951	1102	1120
1102	1201	1120
1201	1283	1120
1283	1150	1120
1283	1402	1150
1402	1145	1150
1402	1247	1145
1247	1142	1145
1142	1064	1145
1247	1164	1142
1402	1423	1247
1423	1364	1247
1402	1515	1423
1515	1623	1423
1515	1734	1623
1515	1481	1734
1481	1614	1734
1614	1771	1734
1771	1775	1734
1775	1958	1734
1958	1920	1734
1958	1976	1920
1775	2018	1958
1775	1988	2018
1988	2197	2018
2197	2220	2018
2220	2166	2018
2220	2337	2166
2337	2360	2166
2220	2435	2337
2435	2472	2337
2435	2545	2472
2545	2612	2472
2545	2593	2612
2593	2668	2612
2593	2534	2668
2534	2762	2668
2762	2797	2668
2593	2435	2534
2593	2545	2435
2220	2197	2435
2197	2172	2435
2197	2066	2172
2066	2146	2172
2146	2378	2172
2146	2198	2378
2146	2086	2198
2086	2094	2198
2094	2065	2198
2094	1831	2065
2146	2066	2086
2197	1988	2066
1988	1827	2066
1827	1833	2066
1827	1743	1833
1743	1693	1833
1693	1831	1833
1693	1674	1831
1827	1717	1743
1827	1738	1717
1738	1614	1717
1614	1456	1717
1738	1771	1614
1738	1827	1771
1827	1988	1771
1988	1775	1771
1515	1402	1481
1201	1456	1283
1102	1173	1201
700	672	859
672	747	859
747	886	859
669	678	894
678	740	894
740	822	894
822	880	894
880	963	894
963	993	894
963	1027	993
963	898	1027
898	1164	1027
1164	1205	1027
1164	1252	1205
1252	1288	1205
1288	1195	1205
1195	1130	1205
1195	1069	1130
1195	984	1069
1288	1389	1195
1288	1352	1389
1352	1452	1389
963	880	898
880	822	898
822	757	898
757	878	898
757	683	878
683	753	878
822	740	757
771	848	852
801	824	873
809	1014	929
813	899	851
899	938	851
938	906	851
938	1065	906
938	1006	1065
1006	1122	1065
1006	1158	1122
1006	1076	1158
1076	1187	1158
1187	1233	1158
1076	1148	1187
1076	1090	1148
1090	1105	1148
1105	1163	1148
938	899	1006
813	924	899
813	797	924
836	943	910
943	1002	910
1002	998	910
943	1048	1002
1048	1133	1002
1048	1126	1133
1126	1223	1133
1223	1196	1133
1126	1258	1223
1258	1292	1223
1292	1337	1223
1292	1340	1337
1340	1428	1337
1292	1258	1340
1258	1272	1340
1272	1277	1340
1277	1320	1340
1320	1397	1340
1320	1305	1397
1305	1359	1397
1359	1408	1397
1408	1479	1397
1408	1435	1479
1408	1359	1435
1359	1353	1435
1353	1420	1435
1420	1565	1435
1420	1544	1565
1420	1480	1544
1420	1455	1480
1455	1458	1480
1458	1569	1480
1455	1420	1458
1420	1323	1458
1323	1361	1458
1361	1444	1458
1444	1457	1458
1323	1208	1361
1323	1143	1208
1143	1149	1208
1143	1129	1149
1143	1093	1129
1093	1040	1129
1143	1113	1093
1143	1289	1113
1289	1151	1113
1289	1231	1151
1231	1154	1151
1154	1101	1151
1154	1070	1101
1070	1021	1101
1021	956	1101
1021	931	956
931	856	956
1021	1046	931
1046	944	931
1046	1048	944
1046	1126	1048
1046	1135	1126
1135	1258	1126
1135	1170	1258
1170	1272	1258
1170	1277	1272
1170	1230	1277
1230	1287	1277
1287	1320	1277
1287	1230	1320
1230	1231	1320
1231	1305	1320
1231	1314	1305
1314	1353	1305
1353	1359	1305
1314	1420	1353
1314	1323	1420
1314	1289	1323
1289	1143	1323
1314	1231	1289
1230	1154	1231
1230	1170	1154
1170	1070	1154
1170	1135	1070
1135	1046	1070
1046	1021	1070
872	1071	1015
935	964	1026
964	1168	1026
964	1092	1168
1092	1218	1168
1218	1251	1168
946	977	988
988	995	946
988	1087	995
1087	1091	995
961	1107	979
1107	1031	979
1107	1144	1031
1144	1175	1031
1175	1001	1031
1144	1200	1175
967	1044	1125
