3.771142e+02,2.046097e+02,1.690701e+02
3.771142e+02,2.046097e+02,1.690701e+02
3.796952e+02,1.976632e+02,1.607469e+02
3.796952e+02,1.976632e+02,1.607469e+02
3.839009e+02,1.910281e+02,1.601281e+02
3.839009e+02,1.910281e+02,1.601281e+02
3.881067e+02,1.843931e+02,1.595094e+02
3.881067e+02,1.843931e+02,1.595094e+02
3.906877e+02,1.774466e+02,1.511862e+02
3.906877e+02,1.774466e+02,1.511862e+02
3.932687e+02,1.705001e+02,1.428631e+02
3.932687e+02,1.705001e+02,1.428631e+02
3.958497e+02,1.635536e+02,1.345399e+02
3.958497e+02,1.635536e+02,1.345399e+02
3.984307e+02,1.566072e+02,1.262167e+02
3.984307e+02,1.566072e+02,1.262167e+02
3.968059e+02,1.562957e+02,1.185123e+02
3.968059e+02,1.562957e+02,1.185123e+02
3.993869e+02,1.493492e+02,1.101891e+02
3.993869e+02,1.493492e+02,1.101891e+02
3.977622e+02,1.490378e+02,1.024847e+02
3.977622e+02,1.490378e+02,1.024847e+02
4.003432e+02,1.420913e+02,9.416150e+01
4.003432e+02,1.420913e+02,9.416150e+01
4.029242e+02,1.351449e+02,8.583833e+01
4.029242e+02,1.351449e+02,8.583833e+01
4.012994e+02,1.348334e+02,7.813389e+01
4.012994e+02,1.348334e+02,7.813389e+01
3.996747e+02,1.345220e+02,7.042945e+01
3.996747e+02,1.345220e+02,7.042945e+01
4.022557e+02,1.275755e+02,6.210628e+01
4.022557e+02,1.275755e+02,6.210628e+01
3.964252e+02,1.338992e+02,5.502058e+01
3.964252e+02,1.338992e+02,5.502058e+01
3.948004e+02,1.335877e+02,4.731614e+01
3.948004e+02,1.335877e+02,4.731614e+01
3.931756e+02,1.332763e+02,3.961170e+01
3.931756e+02,1.332763e+02,3.961170e+01
3.873451e+02,1.395999e+02,3.252600e+01
3.873451e+02,1.395999e+02,3.252600e+01
3.857204e+02,1.392885e+02,2.482156e+01
3.857204e+02,1.392885e+02,2.482156e+01
3.815146e+02,1.459236e+02,2.544030e+01
3.815146e+02,1.459236e+02,2.544030e+01
3.756841e+02,1.522472e+02,1.835460e+01
3.756841e+02,1.522472e+02,1.835460e+01
3.714783e+02,1.588823e+02,1.897333e+01
3.714783e+02,1.588823e+02,1.897333e+01
3.656478e+02,1.652059e+02,1.188763e+01
3.656478e+02,1.652059e+02,1.188763e+01
3.614421e+02,1.718409e+02,1.250637e+01
3.614421e+02,1.718409e+02,1.250637e+01
3.556116e+02,1.781646e+02,5.420663e+00
3.556116e+02,1.781646e+02,5.420663e+00
3.514058e+02,1.847996e+02,6.039399e+00
3.514058e+02,1.847996e+02,6.039399e+00
3.455753e+02,1.911233e+02,-1.046304e+00
3.455753e+02,1.911233e+02,-1.046304e+00
3.397448e+02,1.974469e+02,-8.132006e+00
3.397448e+02,1.974469e+02,-8.132006e+00
3.355390e+02,2.040819e+02,-7.513270e+00
3.355390e+02,2.040819e+02,-7.513270e+00
3.313333e+02,2.107170e+02,-6.894535e+00
3.313333e+02,2.107170e+02,-6.894535e+00
3.271275e+02,2.173520e+02,-6.275799e+00
3.271275e+02,2.173520e+02,-6.275799e+00
3.212970e+02,2.236757e+02,-1.336150e+01
3.212970e+02,2.236757e+02,-1.336150e+01
3.170912e+02,2.303107e+02,-1.274277e+01
